timestamp_transaction, transaction_amount($) , revenue($) ,timestamp_on_account_balance,account_number, account_balance($) ,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type, loan_amount($) ,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product, return_on_investment($) ,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
8/22/2019," 3,847.60 "," 1,338.44 ",7/19/2020,5.04837E+15," 13,791.78 ",79747 Lillian Alley,Muskegon,781,Brokerage,2,mortgage," 955,674.38 ",Good,Good,Capital Goods," 92,981.64 ",Azenha,7,7/24/2017,Wilkowice,26,12/5/2022,,
1/26/2018," 1,456.23 "," 1,282.38 ",5/21/2018,5.04837E+15," 5,517.64 ",12608 Veith Place,Polo,953,Brokerage,3,mortgage," 148,175.19 ",†Very Good†,Good,Consumer Services," 7,525.05 ",N√§ssj√∂,60,4/17/2017,Hannover,21,6/28/2018,,
3/1/2021," 5,911.58 "," 7,202.72 ",12/2/2021,5.04837E+15," 87,303.44 ",105 Pankratz Hill,Al KarƒÅmah,877,Brokerage,1,mortgage," 686,606.22 ",†Outstanding,Good,Miscellaneous," 80,265.63 ",Kang,71,1/12/2020,Th√†nh Ph·ªë Nam ƒê·ªãnh,27,5/29/2022,,
5/28/2019, 874.36 ," 9,155.43 ",6/30/2018,5.04838E+15," 24,339.07 ",005 Marcy Drive,Cidolog,267,Brokerage,4,mortgage," 246,933.35 ",Poor,Good,n/a," 58,983.24 ",Kirkland,92,1/12/2019,Paris 17,50,1/16/2019,,
5/14/2018," 4,876.51 "," 1,069.81 ",10/5/2021,5.04837E+15," 49,307.37 ",9104 Park Meadow Terrace,Balbalan,901,Brokerage,1,mortgage," 990,617.60 ",Unsatisfactory,Good,Consumer Services," 32,978.73 ",Kuwait City,60,8/19/2020,Yara,12,5/8/2020,,
2/16/2021," 1,470.12 "," 9,053.27 ",2/3/2018,5.10876E+15," 93,668.70 ",70 Warner Plaza,Ra-ngae,1041,Brokerage,1,mortgage," 395,932.77 ",Good,Good,n/a," 36,851.32 ",Krrab√´,5,9/1/2022,Zhuji,18,10/17/2021,,
5/18/2020," 9,095.67 "," 5,810.71 ",4/19/2021,5.04838E+15," 83,225.37 ",417 Glendale Center,Ci√©naga de Oro,1340,Brokerage,1,mortgage," 741,046.02 ",†Very Good†,Good,Finance," 17,179.28 ",Lazaro Cardenas,31,8/15/2020,Macheng,35,11/3/2020,,
10/19/2018, 479.62 ," 8,479.15 ",11/30/2022,5.10876E+15," 86,862.94 ",1 Paget Trail,Anar√°chi,1132,Brokerage,4,mortgage," 377,302.09 ",†Outstanding,Good,Consumer Non-Durables," 65,039.35 ",Argith√©a,66,11/9/2017,Changsheng,9,9/28/2022,,
1/17/2020," 3,976.61 "," 3,077.64 ",3/22/2020,5.04838E+15," 98,097.08 ",3052 Duke Place,Gaojiazhuang,132,Brokerage,3,mortgage," 423,785.64 ",Poor,Good,Health Care," 19,750.64 ",Jiucheng,32,3/1/2018,Baie-Saint-Paul,41,1/25/2022,,
4/16/2020," 7,839.28 "," 7,502.05 ",6/30/2021,5.04838E+15," 5,291.88 ",13 Glendale Drive,Bahaodi,227,Brokerage,1,mortgage," 202,313.40 ",Unsatisfactory,Good,n/a," 35,122.36 ",Mataigou,92,8/30/2019,Tashtagol,16,3/27/2021,,
7/24/2021," 8,894.42 "," 8,338.35 ",4/11/2018,5.10876E+15," 10,996.90 ",2836 Goodland Junction,Doln√≠ Lhota,1340,Brokerage,2,mortgage," 242,828.32 ",Good,Good,Finance," 19,184.03 ",Khatsyezhyna,31,5/15/2021,Camacha,24,6/9/2018,,
4/14/2021," 9,044.12 "," 2,279.93 ",2/9/2022,5.04838E+15," 34,982.96 ",864 Village Court,Akunk‚Äô,923,Brokerage,5,mortgage," 466,116.71 ",†Very Good†,Good,Health Care," 79,193.64 ",Marseille,84,2/12/2016,Ochobo,4,6/15/2022,,
9/14/2017," 9,413.99 "," 9,534.49 ",7/12/2019,5.04838E+15," 87,920.62 ",50703 Southridge Parkway,Gaotang,674,Brokerage,3,mortgage," 918,956.84 ",†Outstanding,Good,Technology," 84,295.34 ",Jiquinlaca,68,6/5/2019,Sonquil,37,12/29/2019,,
11/18/2020," 4,191.92 "," 2,273.03 ",11/3/2020,5.10875E+15," 66,287.35 ",834 Cottonwood Center,Dajing,1500,Brokerage,1,mortgage," 166,304.80 ",Poor,Good,Basic Industries," 19,551.24 ",Hausj√§rvi,31,8/9/2019,Inuyama,1,3/11/2020,,
4/19/2020," 7,318.52 "," 6,596.47 ",10/3/2020,5.04837E+15," 10,026.84 ",0 Rowland Terrace,Yong‚Äôan,281,Brokerage,1,mortgage," 323,586.26 ",Unsatisfactory,Good,n/a," 11,005.69 ",Ph·ªß Th√¥ng,31,6/13/2018,Monastyryshche,49,4/8/2022,,
3/3/2022," 1,970.24 "," 3,751.17 ",12/22/2022,5.04838E+15," 4,405.88 ",440 Sunnyside Street,Borne Sulinowo,1375,Brokerage,2,mortgage," 975,002.54 ",Good,Good,Basic Industries," 18,773.47 ",Pita Kotte,71,8/14/2020,Pittsburgh,21,8/17/2022,,
10/26/2018," 7,316.13 ", 166.08 ,8/16/2018,5.10875E+15," 64,397.09 ",60 Marcy Road,Charleville-M√©zi√®res,1213,Brokerage,4,mortgage," 533,268.66 ",†Very Good†,Good,Finance," 13,509.88 ",Xindong,93,10/10/2016,Pirassununga,48,3/7/2022,,
4/30/2018, 398.90 ," 4,732.27 ",4/1/2018,5.10876E+15," 22,780.83 ",64166 Maryland Lane,Quinta,1077,Brokerage,1,mortgage," 910,914.65 ",†Outstanding,Good,n/a," 49,927.95 ",Fezna,26,9/29/2019,Burgos,30,8/27/2022,,
9/26/2020," 6,965.70 "," 9,289.66 ",8/8/2020,5.04838E+15," 62,630.10 ",2846 Florence Avenue,Brongkalan,1034,Brokerage,4,mortgage," 368,626.59 ",Poor,Good,n/a," 37,321.78 ",Curvelo,61,3/1/2019,Hoery≈èng,30,11/19/2021,,
8/6/2019," 6,882.86 "," 4,092.61 ",4/16/2021,5.10875E+15," 43,587.87 ",0501 Granby Street,Magepanda,404,Brokerage,1,mortgage," 223,750.88 ",Unsatisfactory,Good,Technology, 67.08 ,Manamrag,50,3/22/2022,Chicago,6,8/29/2020,,
7/7/2017," 7,939.20 "," 7,833.37 ",5/30/2022,5.04838E+15," 37,394.01 ",17 Prairieview Circle,Banatska Topola,959,Brokerage,1,mortgage," 503,781.28 ",Good,Good,Finance," 96,399.61 ",Pasaco,99,7/13/2016,Charenton-le-Pont,16,4/27/2018,,
6/3/2019," 2,311.03 "," 2,035.83 ",4/9/2020,5.10876E+15," 30,160.90 ",382 Johnson Circle,R√≠o,1446,Brokerage,2,mortgage," 553,905.80 ",†Very Good†,Good,Transportation," 19,074.66 ",Gombang,18,2/21/2019,Priekule,7,6/16/2020,,
1/26/2019," 3,844.66 "," 8,860.25 ",11/15/2021,5.04838E+15," 87,586.67 ",3 Arrowood Pass,Sukajadi,1614,Brokerage,4,mortgage," 211,622.16 ",†Outstanding,Good,n/a," 50,178.51 ",Las Bre√±as,93,9/9/2021,Bagulin,50,4/14/2019,,
7/24/2021, 612.38 , 533.86 ,6/15/2022,5.04837E+15," 35,865.68 ",84 Bobwhite Road,Bayombong,1905,Brokerage,2,mortgage," 717,449.85 ",Poor,Good,Consumer Services," 28,868.23 ",S√£o Juli√£o do Tojal,12,5/11/2017,Torre,12,9/8/2018,,
1/29/2022, 48.98 ," 8,141.06 ",7/28/2021,5.10875E+15," 37,489.86 ",52 Kedzie Avenue,Yiyang,783,Brokerage,1,mortgage," 258,779.85 ",Unsatisfactory,Good,Energy," 23,582.73 ",Buynaksk,54,4/10/2017,Longxi,7,2/21/2022,,
11/29/2019," 6,196.21 "," 1,118.86 ",12/5/2021,5.04837E+15," 28,264.07 ",2 Pankratz Trail,Lameiras,1196,Brokerage,3,mortgage," 547,834.61 ",Good,Good,n/a," 18,807.57 ",Kakogawach≈ç-honmachi,74,2/1/2020,Bordeaux,25,4/9/2019,,
1/24/2021," 8,618.71 "," 7,558.70 ",6/1/2018,5.10876E+15," 63,130.59 ",6 Armistice Center,Kyurdarmir,398,Brokerage,3,mortgage," 749,675.80 ",†Very Good†,Good,n/a," 91,643.28 ",Palatine,20,7/17/2022,Saint Andrews,47,11/3/2020,,
2/9/2022," 3,338.51 "," 1,835.40 ",10/16/2022,5.10876E+15," 35,453.80 ",52 Sachs Circle,Oyo,1052,Brokerage,4,mortgage," 629,337.77 ",†Outstanding,Good,Consumer Services," 38,711.72 ",Ermelo,73,12/22/2021,Nyagan,20,11/30/2022,,
2/23/2018," 7,216.50 "," 6,625.07 ",5/31/2018,5.04837E+15," 62,661.83 ",59798 Holmberg Crossing,Nova Igua√ßu,1492,Brokerage,2,mortgage," 644,541.40 ",Poor,Good,Capital Goods," 4,893.33 ",Arma√ß√£o,55,11/14/2020,Tambak,11,7/8/2019,,
4/14/2019," 5,063.64 "," 4,834.86 ",12/13/2020,5.04837E+15," 93,995.15 ",784 Manitowish Street,Nyimba,450,Brokerage,1,mortgage," 624,457.63 ",Unsatisfactory,Good,Consumer Services," 62,838.79 ",Laholm,36,10/10/2022,Chav√°rion,13,3/20/2022,,
1/19/2020," 6,448.40 ", 959.19 ,3/28/2022,5.04837E+15," 7,146.26 ",3447 Fordem Lane,Ourov√©ni,993,Brokerage,5,mortgage," 442,073.68 ",Good,Good,Consumer Services," 75,845.82 ",Yl√§maa,35,7/6/2020,Fr√Ωdlant,17,4/8/2019,,
3/12/2019," 1,938.12 "," 1,995.69 ",4/23/2020,5.04837E+15," 91,838.68 ",8 Roth Hill,Pasirgaru,637,Brokerage,3,mortgage," 518,650.73 ",†Very Good†,Good,Consumer Non-Durables," 23,478.42 ",Tallbƒ´sah,57,6/7/2016,Denver,31,5/4/2020,,
12/22/2022," 4,749.07 "," 9,377.26 ",12/28/2021,5.04838E+15," 59,636.44 ",9 Jay Trail,Santiago De Compostela,590,Brokerage,3,mortgage," 903,960.83 ",†Outstanding,Good,Basic Industries," 48,822.00 ",Patea,59,12/21/2017,Tobol,23,8/1/2020,,
5/5/2022," 9,043.00 ", 101.39 ,5/24/2019,5.04838E+15," 6,632.78 ",7227 Granby Crossing,Millau,2000,Brokerage,3,mortgage," 555,059.94 ",Poor,Good,Technology," 5,302.22 ",Los Angeles,21,6/3/2019,Sever do Vouga,18,2/26/2018,,
6/9/2022," 3,238.56 "," 4,828.05 ",1/31/2019,5.10875E+15," 32,662.68 ",8 Buena Vista Point,Buniaga,111,Brokerage,5,mortgage," 122,415.56 ",Unsatisfactory,Good,Finance," 34,942.23 ",Hebu,19,9/30/2020,Jajawai,26,5/17/2021,,
11/22/2020," 2,708.92 "," 4,228.11 ",4/15/2018,5.10875E+15," 4,661.56 ",6663 Forest Run Lane,Hualmay,1929,Brokerage,1,mortgage," 995,152.66 ",Good,Good,n/a," 84,186.88 ",Lagoa Santa,44,5/4/2022,Siocon,5,1/6/2022,,
3/26/2021," 6,183.15 "," 9,617.52 ",10/16/2018,5.04837E+15," 69,020.02 ",77633 New Castle Plaza,Yantianhe,64,Brokerage,4,mortgage," 845,700.40 ",†Very Good†,Good,Consumer Services," 87,727.27 ",Santa Cruz do Capibaribe,55,12/1/2016,Port Antonio,31,5/9/2021,,
5/2/2022," 1,651.61 "," 6,221.69 ",8/27/2021,5.04837E+15," 89,273.45 ",0945 Sachtjen Alley,Kopstal,1793,Brokerage,4,mortgage," 909,535.23 ",†Outstanding,Good,Consumer Services," 56,112.09 ",Kambaxoi,4,2/15/2019,Huangshi,7,2/19/2020,,
11/7/2019," 2,092.67 ", 978.74 ,1/12/2019,5.04838E+15," 34,113.81 ",8 Mallory Pass,Daykitin,1070,Brokerage,3,mortgage," 270,409.56 ",Poor,Good,Health Care," 17,721.66 ",Okocim,12,9/7/2021,Seixas do Douro,42,8/9/2018,,
10/22/2022," 3,240.36 "," 7,392.05 ",11/18/2018,5.10876E+15," 94,826.99 ",90 Corben Parkway,Kuala Terengganu,1179,Brokerage,1,mortgage," 672,562.16 ",Unsatisfactory,Good,Consumer Non-Durables," 23,772.47 ",Ry≈´gasaki,38,10/14/2018,Caballococha,39,11/22/2021,,
3/16/2020," 9,452.10 ", 490.80 ,4/20/2020,5.04837E+15," 27,823.74 ",73 Fisk Junction,Kr√°sn√° L√≠pa,732,Brokerage,3,mortgage," 552,674.73 ",Good,Good,Transportation," 60,669.01 ",La Paz Centro,68,6/4/2016,Yeghegnut,33,5/20/2020,,
2/13/2017," 5,094.01 "," 3,082.34 ",5/27/2020,5.10876E+15," 29,867.11 ",824 Sage Crossing,Y≈ènan-≈≠p,1687,Brokerage,2,mortgage," 617,146.31 ",†Very Good†,Good,Finance," 37,535.58 ",El Perico,72,2/18/2020,Lugouqiao,39,2/25/2021,,
12/26/2017," 2,053.00 "," 9,566.53 ",3/1/2022,5.04838E+15," 65,914.30 ",5 Clemons Alley,Sumberdangdang,1043,Brokerage,1,mortgage," 981,864.95 ",†Outstanding,Good,Finance," 17,190.23 ",Kuwait City,39,10/17/2020,Pie≈Ñsk,39,11/24/2018,,
3/6/2020," 3,067.86 "," 4,936.48 ",7/18/2019,5.10875E+15," 78,525.47 ",443 Thompson Point,La Paz Centro,1240,Brokerage,4,mortgage," 977,521.62 ",Poor,Good,Consumer Durables," 51,241.38 ",B√©b√©dja,38,7/19/2017,Kokoshkino,18,6/22/2018,,
12/17/2020," 5,739.00 "," 7,654.54 ",11/11/2022,5.10876E+15," 61,945.64 ",741 Springs Lane,Kalianda,998,Brokerage,2,mortgage," 420,085.81 ",Unsatisfactory,Good,n/a," 36,953.12 ",Saparbay,21,8/15/2021,Castel√µes,45,8/14/2022,,
6/14/2018," 8,225.14 "," 6,061.20 ",1/24/2020,5.04837E+15," 50,925.63 ",071 Glacier Hill Terrace,Sitiarjo,1923,Brokerage,1,mortgage," 173,815.06 ",Good,Good,Consumer Services," 31,204.33 ",Orlovka,77,6/15/2016,Curahnongko,8,4/29/2020,,
4/13/2017," 5,956.76 "," 8,265.16 ",7/24/2021,5.04837E+15," 75,366.76 ",3 Marcy Way,Taketoyo,1168,Brokerage,4,mortgage," 200,106.39 ",†Very Good†,Good,Miscellaneous," 54,832.73 ",Ziyuan,84,8/28/2021,Plavsk,12,9/1/2021,,
8/3/2018, 824.84 ," 8,364.13 ",10/6/2018,5.10875E+15," 77,139.36 ",0712 Sunfield Crossing,Anh Son,1813,Brokerage,4,mortgage," 228,830.85 ",†Outstanding,Good,Consumer Non-Durables," 13,553.13 ",Ninove,30,6/10/2018,Jiangcun,7,3/20/2019,,
2/23/2019," 4,613.02 "," 9,814.61 ",3/8/2022,5.10875E+15," 42,654.47 ",3 Upham Street,Castro Daire,1751,Brokerage,5,mortgage," 687,415.47 ",Poor,Good,Transportation," 80,247.35 ",Sok Kwu Wan,66,4/8/2018,Luzern,38,12/7/2022,,
11/7/2018," 4,731.31 "," 6,296.89 ",8/15/2022,5.10876E+15," 51,731.05 ",19 Marcy Lane,Roches Noire,435,Brokerage,2,mortgage," 413,228.41 ",Unsatisfactory,Good,Consumer Non-Durables," 12,960.49 ",Bara Datu,70,5/26/2018,Weitang,28,11/17/2021,,
6/22/2019," 1,495.82 "," 8,069.91 ",8/6/2021,5.10876E+15," 11,926.00 ",178 Meadow Vale Circle,Salekhard,353,Brokerage,4,mortgage," 234,794.14 ",Good,Good,Miscellaneous," 92,850.85 ",Alenquer,53,6/28/2017,Laascaanood,20,2/16/2018,,
8/17/2022," 4,295.17 "," 6,402.88 ",4/11/2018,5.10875E+15," 74,993.75 ",773 Emmet Drive,Ngasinan,1721,Brokerage,5,mortgage," 303,084.97 ",†Very Good†,Good,n/a," 37,430.21 ",Xitan,27,1/15/2016,Huanglin,1,6/14/2021,,
10/23/2018," 2,731.43 "," 6,534.11 ",4/12/2019,5.04837E+15," 9,906.83 ",3 Bay Center,Wringinsari,1952,Brokerage,5,mortgage," 692,979.53 ",†Outstanding,Good,Consumer Non-Durables," 2,666.19 ",Lipie,48,12/24/2016,Watthana Nakhon,46,10/21/2022,,
5/18/2017, 687.11 ," 5,451.72 ",12/16/2018,5.04838E+15," 99,467.91 ",7 Paget Junction,He‚Äôan,666,Brokerage,5,mortgage," 590,048.12 ",Poor,Good,Consumer Services," 59,192.21 ",K√∏benhavn,42,3/29/2020,Laon,11,8/20/2020,,
3/27/2018," 4,475.10 "," 5,922.95 ",9/20/2021,5.10875E+15," 18,918.66 ",5 Mesta Place,Shihuiqiao,1052,Brokerage,4,mortgage," 905,128.62 ",Unsatisfactory,Good,Consumer Services," 80,465.57 ",Huazangsi,95,2/1/2022,Pavino,40,11/20/2020,,
12/6/2021," 1,723.16 "," 7,178.03 ",7/8/2020,5.04838E+15," 29,933.05 ",9325 Crescent Oaks Trail,Parnamirim,1794,Brokerage,5,mortgage," 400,056.71 ",Good,Good,Energy," 6,601.29 ",Al FarwƒÅnƒ´yah,16,4/10/2017,Uzyn,48,1/15/2022,,
3/29/2018," 6,731.11 "," 1,512.25 ",1/12/2018,5.10876E+15," 53,174.24 ",95 Scott Way,Laiyang,1996,Brokerage,2,mortgage," 664,986.18 ",†Very Good†,Good,Technology," 87,845.97 ",Magdug,77,1/7/2018,Zhenghu,45,8/23/2022,,
3/22/2017," 9,853.05 "," 3,479.31 ",11/3/2021,5.04837E+15," 80,887.05 ",56490 Brown Road,Pel√≥pion,551,Brokerage,4,mortgage," 674,932.32 ",†Outstanding,Good,n/a," 96,524.27 ",Patao,14,9/25/2020,Chicago,20,9/8/2021,,
6/24/2019, 994.48 ," 9,925.48 ",8/11/2021,5.10875E+15," 7,686.03 ",662 Donald Lane,Janaka,1640,Brokerage,2,mortgage," 155,128.00 ",Poor,Good,Capital Goods," 43,645.45 ",San Juan Sacatep√©quez,38,11/28/2021,Liverpool,23,11/13/2019,,
8/19/2017," 3,594.21 "," 6,328.14 ",3/10/2021,5.04838E+15," 25,656.77 ",7381 Eggendart Drive,Sindangsari,708,Brokerage,5,mortgage," 485,983.52 ",Unsatisfactory,Good,Capital Goods," 67,498.11 ",Bov,67,10/27/2018,Ruma,28,11/11/2018,,
3/8/2020," 1,119.78 "," 9,298.62 ",4/23/2020,5.04837E+15," 42,204.58 ",42326 Stone Corner Hill,Medeiros Neto,1646,Brokerage,4,mortgage," 480,783.83 ",Good,Good,Health Care," 81,611.97 ",Arivonimamo,54,4/16/2022,Karangmangu,27,3/2/2022,,
3/15/2021," 5,811.20 "," 5,376.56 ",11/19/2021,5.10876E+15," 32,161.75 ",9 Northridge Way,Palestina,700,Brokerage,3,mortgage," 838,264.86 ",†Very Good†,Good,Finance," 37,852.63 ",Modderfontein,13,5/21/2020,Baykonyr,37,12/23/2022,,
8/2/2021," 3,065.58 "," 8,267.74 ",2/22/2022,5.04838E+15," 3,933.27 ",926 Pennsylvania Plaza,El Hamma,1700,Brokerage,4,mortgage," 242,110.50 ",†Outstanding,Good,Basic Industries," 5,687.72 ",Sokolac,74,7/28/2019,Laslovo,16,6/17/2018,,
11/13/2018," 5,601.84 "," 1,041.72 ",12/16/2020,5.10876E+15," 21,171.33 ",8 Eastlawn Pass,Kopen,261,Brokerage,1,mortgage," 424,260.85 ",Poor,Good,Capital Goods," 13,693.87 ",Itapevi,42,10/25/2020,T√´playa Gora,21,4/11/2019,,
9/10/2017, 703.81 ," 8,042.72 ",3/6/2020,5.10876E+15," 14,465.85 ",97 Memorial Way,Kristinestad,1570,Brokerage,3,mortgage," 508,242.38 ",Unsatisfactory,Good,n/a," 71,444.46 ",Shangcai Zhongxing,20,4/5/2017,Benjamin Constant,10,1/4/2018,,
3/17/2021," 1,919.52 "," 9,834.94 ",6/29/2022,5.04838E+15," 29,852.03 ",0496 Delladonna Avenue,Cantao-an,1550,Brokerage,1,mortgage," 135,651.35 ",Good,Good,Public Utilities," 94,879.42 ",Hupalivka,30,6/1/2016,Bƒ´r Zayt,23,11/4/2021,,
2/28/2018, 254.91 ," 7,872.59 ",2/22/2022,5.04837E+15," 60,194.50 ",01388 Anzinger Place,Rengat,1265,Brokerage,3,mortgage," 773,734.54 ",†Very Good†,Good,Technology," 8,125.60 ",Yangsa,11,12/29/2022,Leiria,33,11/17/2018,,
5/11/2017," 1,345.89 "," 1,035.41 ",2/19/2019,5.10876E+15," 94,569.98 ",87 Canary Junction,Guanban,1772,Brokerage,4,mortgage," 385,823.90 ",†Outstanding,Good,n/a," 62,670.44 ",Seoam,92,1/13/2018,Fir√°,18,12/1/2019,,
12/24/2019," 6,112.79 "," 9,762.74 ",12/15/2019,5.10875E+15," 83,113.35 ",6125 Sunbrook Lane,Sampaloc,1443,Brokerage,3,mortgage," 156,242.50 ",Poor,Good,n/a," 91,436.09 ",Calumpang,58,9/7/2018,Irec√™,16,10/16/2018,,
4/10/2019," 7,311.75 "," 3,177.53 ",7/22/2019,5.10875E+15," 94,140.13 ",09 Old Shore Junction,Yokkaichi,1508,Brokerage,3,mortgage," 380,049.50 ",Unsatisfactory,Good,Consumer Services," 61,603.87 ",Oslo,76,12/14/2019,Cardal,28,7/21/2022,,
12/11/2022," 2,756.07 "," 1,156.09 ",2/3/2020,5.04837E+15," 98,518.67 ",246 Shopko Pass,Nelas,317,Brokerage,2,mortgage," 189,745.23 ",Good,Good,Health Care," 12,695.78 ",Izra‚Äò,22,11/21/2018,Sernancelhe,50,12/19/2022,,
12/5/2018," 6,726.72 "," 2,624.52 ",4/19/2022,5.04837E+15," 56,288.89 ",62 Nobel Court,Sishiba,1997,Brokerage,5,mortgage," 879,513.14 ",†Very Good†,Good,Technology," 48,879.00 ",Pola,42,1/21/2022,Lƒ´kak,4,12/8/2019,,
11/6/2017," 1,720.34 "," 7,964.69 ",3/13/2020,5.10876E+15," 93,052.61 ",9435 Porter Road,–ê—Ä–∞—á–∏–Ω–æ–≤–æ,1184,Brokerage,1,mortgage," 967,179.32 ",†Outstanding,Good,Capital Goods," 85,917.87 ",Pakel,32,4/18/2018,Kharp,48,11/15/2018,,
6/15/2019," 6,052.57 "," 9,128.80 ",4/10/2019,5.10876E+15," 17,219.76 ",4091 David Street,Lluchubamba,474,Brokerage,4,mortgage," 782,455.48 ",Poor,Good,Finance," 34,940.11 ",Bagangan,81,9/29/2022,Tambak,31,8/31/2020,,
4/15/2020, 611.37 ," 4,460.52 ",1/27/2021,5.10876E+15," 70,685.93 ",459 Sommers Park,Oro Timur,1431,Brokerage,2,mortgage," 214,317.61 ",Unsatisfactory,Good,n/a," 44,814.54 ",Chabany,52,12/1/2018,Valky,50,1/27/2020,,
3/8/2021," 3,364.38 "," 8,561.00 ",7/16/2021,5.10876E+15, 562.26 ,084 Cottonwood Park,Manhan,889,Brokerage,1,mortgage," 369,757.91 ",Good,Good,Finance," 54,259.13 ",Dalumangcob,59,10/18/2020,Buenos Aires,16,1/23/2022,,
2/14/2022, 636.70 ," 6,569.36 ",12/17/2020,5.10875E+15," 9,955.67 ",9763 Pond Road,Shaft,1379,Brokerage,5,mortgage," 902,332.46 ",†Very Good†,Good,Finance," 70,347.77 ",L√§ngelm√§ki,16,7/14/2021,Sakurai,6,2/13/2018,,
2/7/2020," 1,218.88 "," 3,701.27 ",5/28/2020,5.04838E+15," 92,932.26 ",00 Mifflin Court,Guadalupe,159,Brokerage,5,mortgage," 177,713.48 ",†Outstanding,Good,Public Utilities, 45.07 ,Fili√°tes,9,3/25/2020,Pucallpa,37,1/3/2021,,
6/28/2018," 4,887.94 "," 1,148.22 ",10/17/2019,5.04838E+15," 18,543.53 ",21527 Waxwing Alley,Kimitsu,1943,Brokerage,2,mortgage," 979,591.24 ",Poor,Good,Finance," 28,470.69 ",Safonovo,49,4/1/2016,Linfen,12,7/15/2021,,
8/1/2022," 3,569.97 "," 7,153.65 ",5/1/2019,5.04838E+15," 44,236.80 ",8323 Monica Trail,Samburat,1567,Brokerage,3,mortgage," 485,853.99 ",Unsatisfactory,Good,n/a," 93,781.40 ",Ciawitali,77,1/1/2022,Haapaj√§rvi,32,5/8/2019,,
12/27/2017," 2,436.33 "," 7,542.22 ",12/21/2018,5.04838E+15," 60,284.17 ",3 Prentice Hill,Satis,14,Brokerage,1,mortgage," 637,676.23 ",Good,Good,Basic Industries," 62,557.50 ",Chanthaburi,56,9/11/2016,Megal√≥poli,33,5/14/2022,,
5/6/2019," 6,309.65 "," 3,913.13 ",9/8/2019,5.04837E+15," 58,459.68 ",111 Waubesa Circle,Oro Timur,677,Brokerage,2,mortgage," 364,783.11 ",†Very Good†,Good,Capital Goods," 28,017.16 ",Bondoufle,39,1/7/2018,Novi Sad,5,6/17/2018,,
4/15/2022," 3,179.60 "," 1,097.39 ",9/22/2021,5.04838E+15," 59,885.78 ",62597 Randy Circle,Kattaqo‚Äôrg‚Äôon,1007,Brokerage,3,mortgage," 743,658.28 ",†Outstanding,Good,Finance," 53,290.56 ",Puncaktugu,97,4/20/2020,Aricagua,13,3/18/2018,,
10/3/2017," 9,343.42 "," 8,292.90 ",5/24/2018,5.10876E+15," 3,075.25 ",82 Buell Avenue,Sumurgeneng,1463,Brokerage,3,mortgage," 715,228.45 ",Poor,Good,Technology," 7,170.47 ",Ikalamavony,51,7/21/2016,Horizonte,9,7/12/2018,,
4/28/2017," 3,271.43 ", 196.84 ,3/8/2021,5.04838E+15," 31,201.67 ",6997 Hoepker Trail,Ribeiro,976,Brokerage,3,mortgage," 649,795.93 ",Unsatisfactory,Good,Finance," 53,046.67 ",Pensacola,98,6/28/2019,Sanana,20,4/16/2018,,
1/21/2017," 5,773.28 "," 6,952.17 ",9/28/2021,5.04837E+15," 19,414.20 ",50 Fairfield Lane,Cibeureum,1968,Brokerage,1,mortgage," 679,732.94 ",Good,Good,Health Care," 56,073.95 ",Vesel√≠ nad Moravou,35,8/25/2018,Huichang,4,11/30/2021,,
6/21/2020," 8,663.98 "," 7,833.73 ",5/10/2021,5.10875E+15," 53,916.86 ",7 Becker Road,Kalinovskaya,1054,Brokerage,3,mortgage," 778,738.70 ",†Very Good†,Good,Miscellaneous," 15,290.99 ",Bastan,94,4/22/2019,Couto,44,3/11/2020,,
1/29/2017, 519.66 ," 5,279.32 ",6/9/2019,5.10875E+15," 73,949.58 ",381 Hudson Street,Huangqiao,1248,Brokerage,2,mortgage," 530,928.29 ",†Outstanding,Good,n/a," 86,589.47 ",Nam Phong,83,10/28/2016,Xietang,7,10/14/2018,,
2/7/2017," 1,685.50 "," 9,329.33 ",5/24/2019,5.04838E+15," 4,145.10 ",90537 Gina Pass,Orlovka,143,Brokerage,3,mortgage," 166,273.95 ",Poor,Good,Finance," 32,706.53 ",Svobody,59,3/14/2018,Peza e Madhe,8,9/23/2019,,
4/28/2018," 5,262.43 ", 199.68 ,11/29/2019,5.04838E+15," 63,047.84 ",0 Crescent Oaks Court,Jiguan,975,Brokerage,1,mortgage," 308,013.53 ",Unsatisfactory,Good,Energy," 13,946.28 ",Pan de Az√∫car,22,11/24/2022,Labrang,44,10/12/2019,,
7/20/2020, 441.37 ," 7,333.34 ",1/15/2022,5.04837E+15," 47,026.66 ",914 Roxbury Pass,Kozhevnikovo,470,Brokerage,3,mortgage," 344,241.24 ",Good,Good,Finance," 29,155.14 ",Kulaman,73,6/28/2018,Nelipyno,26,3/10/2022,,
5/11/2017," 2,554.37 "," 6,459.95 ",3/17/2020,5.04838E+15," 60,833.65 ",62596 Loomis Way,Paris 08,208,Brokerage,1,mortgage," 752,803.61 ",†Very Good†,Good,Capital Goods," 58,706.62 ",Lypnyazhka,56,4/18/2016,Vysotskoye,10,9/2/2022,,
