timestamp_transaction,transaction_amount,revenue,timestamp_on_account_balance,account_number,account_balance,branch_name,branch_location,foot_traffic,account_type,account_count,loan_type,loan_amount,timestamp_on_satisfaction_rating,satisfaction_rating,investment_product,return_on_investment,location_customer,customer_count,timestamp_ATM_transaction,ATM_location,transaction_count,Timestamp_on_ATM_transaction,metric_compliance_security_metric,metric_value
8/30/2018,"$9,254.68 ","$5,048.00 ",8/13/2020,5.04838E+15,"$51,142.22 ",8391 Golf Course Road,Grasskamp,488,,88,,"$211,318.54 ",10/16/2018,73.45.104.18,Finance,"$13,735.51 ",37 Springview Park,94,5/17/2017,Mccormick,21,7/26/2020,57.241.68.86,218.179.191.47
9/14/2021,$215.73 ,"$4,375.49 ",2/15/2018,5.04838E+15,"$81,270.96 ",63947 Mockingbird Pass,Cordelia,1314,,64,,"$404,008.76 ",12/8/2020,209.116.141.145,Health Care,"$12,389.63 ",36371 Dorton Hill,33,1/1/2022,Novick,49,11/4/2018,236.154.154.225,198.108.75.94
8/29/2018,"$3,159.37 ","$1,471.17 ",7/31/2020,5.10875E+15,"$95,072.06 ",06 Sherman Crossing,Katie,1753,,27,,"$126,221.82 ",10/1/2022,236.85.148.165,Basic Industries,"$52,347.39 ",4534 Canary Street,22,5/3/2020,Fulton,66,1/31/2022,164.211.60.70,76.89.24.83
8/18/2020,$324.02 ,"$7,624.32 ",3/9/2020,5.04838E+15,"$89,091.25 ",649 Golf Course Circle,Veith,1365,,50,,"$214,052.40 ",12/24/2020,10.118.211.227,Finance,"$78,402.75 ",75981 Waubesa Junction,87,5/18/2017,Hoepker,68,9/2/2020,225.80.94.228,99.140.106.227
6/3/2019,"$7,228.24 ","$8,801.96 ",11/9/2020,5.04838E+15,"$43,009.56 ",6249 Crescent Oaks Parkway,Jenifer,1697,,99,,"$314,623.28 ",4/13/2019,2.83.204.33,n/a,"$17,872.28 ",270 Carpenter Alley,4,6/29/2018,Pennsylvania,57,6/13/2020,50.79.41.93,17.157.202.215
8/18/2017,"$5,375.05 ",$625.48 ,4/7/2019,5.10876E+15,"$91,972.61 ",91871 Westport Drive,Buena Vista,1575,,88,,"$183,322.04 ",3/16/2021,212.109.244.168,Consumer Services,"$5,726.85 ",27 Columbus Crossing,20,10/29/2018,Red Cloud,47,11/3/2021,129.162.254.79,29.113.156.49
11/30/2017,"$3,631.16 ","$6,927.64 ",2/23/2020,5.10876E+15,"$33,583.71 ",97559 Hooker Alley,Express,1273,,70,,"$297,271.67 ",1/15/2018,78.139.143.154,Basic Industries,"$30,354.26 ",33622 Burrows Road,89,11/1/2021,Crownhardt,83,7/29/2021,80.200.96.236,197.177.254.70
8/17/2021,"$3,027.87 ","$8,301.82 ",12/18/2021,5.04837E+15,"$92,530.97 ",69780 Rockefeller Court,Monument,740,,21,,"$266,177.60 ",1/28/2019,202.141.16.22,n/a,"$66,822.93 ",635 Tony Way,79,1/8/2022,Gateway,68,10/16/2022,99.12.201.128,189.3.55.224
4/13/2022,"$4,542.69 ","$9,149.14 ",9/21/2018,5.10875E+15,"$50,113.79 ",8131 Arrowood Street,Laurel,138,,13,,"$725,784.73 ",9/22/2022,161.65.223.253,Basic Industries,"$22,228.48 ",73 Bowman Way,31,12/21/2016,Golf,100,10/1/2021,87.130.221.52,132.92.226.28
8/6/2017,"$4,189.73 ","$5,852.03 ",1/20/2020,5.10875E+15,"$21,011.86 ",1680 Bay Center,Commercial,1330,,79,,"$403,027.39 ",5/20/2019,29.43.249.241,Technology,"$1,895.02 ",1487 Butternut Lane,34,8/8/2018,Delaware,47,8/19/2021,86.79.91.215,121.231.146.220
11/12/2020,"$7,642.43 ","$3,089.92 ",8/23/2021,5.10876E+15,"$59,884.30 ",67444 Moland Circle,Golden Leaf,303,,4,,"$703,613.70 ",7/7/2021,55.137.246.217,Capital Goods,"$10,644.25 ",668 Coleman Center,13,9/27/2019,Esch,21,7/31/2021,43.148.146.225,25.198.60.127
12/31/2021,"$9,240.92 ",$393.96 ,4/27/2022,5.04838E+15,"$63,159.49 ",37 Springs Court,Derek,407,,4,,"$416,598.86 ",4/18/2018,241.32.143.8,Consumer Services,"$89,637.46 ",9779 Corben Junction,68,2/13/2020,Kim,44,2/18/2022,62.23.230.85,241.185.235.121
10/16/2018,"$2,535.67 ","$6,513.85 ",2/13/2021,5.04838E+15,"$70,998.69 ",07706 Nobel Plaza,Buena Vista,1303,,28,,"$830,028.87 ",6/11/2018,181.250.16.203,Energy,"$49,786.71 ",618 Northport Way,2,9/1/2017,Fuller,3,8/9/2021,117.61.47.82,87.51.106.45
11/9/2020,"$1,340.02 ","$1,610.91 ",2/24/2022,5.10876E+15,"$7,266.49 ",34 Corben Street,Becker,1624,,53,,"$284,731.42 ",3/30/2019,184.30.3.194,Capital Goods,"$8,077.32 ",8559 Hoffman Place,32,2/18/2016,John Wall,70,4/14/2020,183.242.234.45,131.192.80.234
4/24/2022,"$6,778.95 ","$5,617.93 ",9/9/2021,5.10875E+15,"$57,086.17 ",3 Lukken Lane,5th,443,,87,,"$389,571.95 ",12/29/2019,189.18.143.140,Technology,"$40,208.11 ",0 Mallard Plaza,95,3/25/2018,Oakridge,73,8/3/2021,193.162.239.114,249.180.12.64
9/28/2019,"$3,704.63 ","$5,300.96 ",3/18/2020,5.10875E+15,"$98,185.19 ",815 Armistice Plaza,Pond,1552,,68,,"$828,204.75 ",12/7/2019,61.247.237.207,Capital Goods,"$82,877.50 ",945 Melvin Crossing,7,4/22/2019,Transport,39,12/20/2022,55.70.217.201,87.195.76.187
12/12/2022,"$4,974.84 ","$8,187.00 ",4/22/2020,5.04837E+15,"$92,831.13 ",09 Karstens Avenue,West,1704,,88,,"$873,756.91 ",11/10/2019,116.203.157.88,Energy,"$63,453.16 ",1 Rigney Trail,63,1/12/2020,International,99,6/24/2020,222.90.43.21,115.102.137.253
9/1/2020,$217.07 ,"$8,017.48 ",11/11/2019,5.04837E+15,"$48,564.17 ",1 Melvin Hill,Dryden,1768,,39,,"$783,225.53 ",8/11/2020,150.24.101.9,n/a,"$4,076.28 ",81 Arapahoe Drive,11,7/1/2019,Jay,27,6/2/2019,37.240.74.110,99.166.40.210
6/2/2020,$569.68 ,"$8,713.76 ",11/24/2020,5.04838E+15,"$43,994.08 ",697 Jackson Trail,Northview,1500,,57,,"$326,836.90 ",6/20/2020,196.94.87.77,Energy,"$78,569.81 ",9713 Hoard Alley,19,1/15/2021,Veith,42,3/19/2022,240.168.108.153,25.84.212.233
6/20/2022,"$7,341.53 ","$1,123.40 ",9/24/2019,5.04838E+15,"$66,880.91 ",28844 Jenna Pass,Jackson,482,,15,,"$638,607.58 ",9/1/2018,166.224.22.151,Energy,"$85,551.39 ",24934 Oakridge Parkway,56,8/31/2018,Monica,65,5/25/2021,67.131.139.46,230.220.204.223
3/31/2021,"$2,690.19 ","$1,772.51 ",6/26/2018,5.04838E+15,"$4,732.38 ",4019 Crest Line Way,Miller,734,,12,,"$591,072.70 ",10/14/2021,152.201.26.25,Basic Industries,"$20,506.05 ",7 Hovde Lane,62,10/19/2019,Dryden,36,7/31/2021,192.216.193.73,128.225.144.62
3/31/2020,"$1,304.56 ","$6,253.45 ",9/25/2022,5.10875E+15,"$75,122.51 ",92629 New Castle Way,Fallview,837,,72,,"$178,706.60 ",6/4/2022,240.221.255.90,Finance,"$57,357.64 ",7 Valley Edge Alley,24,9/27/2020,Bonner,13,10/18/2018,54.139.26.105,187.201.255.110
10/22/2021,"$4,594.69 ","$1,441.26 ",1/20/2021,5.04837E+15,"$25,363.47 ",5477 Daystar Drive,Kensington,930,,72,,"$899,020.66 ",4/14/2022,112.189.51.9,Finance,"$60,251.46 ",663 Eastwood Plaza,74,9/7/2022,Orin,32,12/13/2022,242.184.66.96,74.120.60.195
10/19/2019,"$9,738.46 ","$3,124.55 ",7/9/2018,5.10875E+15,"$20,206.02 ",970 Upham Trail,Anzinger,863,,19,,"$794,262.76 ",4/19/2018,15.95.54.181,n/a,"$75,179.91 ",5154 Mallard Hill,8,11/24/2020,Schurz,12,6/27/2018,140.134.160.172,205.166.141.152
3/14/2017,"$9,570.54 ","$6,521.29 ",5/28/2020,5.04837E+15,"$62,530.41 ",1761 Debs Road,Sullivan,137,,61,,"$717,922.36 ",9/30/2019,84.67.32.13,Finance,"$35,072.48 ",481 Wayridge Terrace,57,6/17/2016,Canary,47,12/2/2018,224.253.143.107,78.114.103.237
8/4/2020,"$5,415.63 ","$9,635.14 ",3/8/2018,5.04837E+15,"$81,400.91 ",2 Center Junction,Wayridge,212,,30,,"$746,963.32 ",11/30/2020,82.101.7.212,n/a,"$72,049.17 ",80034 Bonner Circle,26,1/17/2016,Moulton,31,10/7/2020,57.234.116.225,221.131.120.227
4/25/2017,"$9,626.12 ","$9,424.59 ",2/25/2021,5.04838E+15,"$78,256.04 ",1158 Esch Drive,Duke,387,,92,,"$677,851.29 ",5/30/2021,161.84.214.16,Finance,"$40,193.39 ",600 Hayes Terrace,54,3/14/2018,Valley Edge,24,2/25/2019,106.172.150.135,23.206.199.13
10/16/2018,"$6,012.07 ","$1,419.75 ",2/4/2018,5.04837E+15,"$50,386.91 ",285 South Park,Dennis,1461,,16,,"$245,155.69 ",2/25/2019,105.149.151.252,Consumer Durables,"$26,944.07 ",06 Larry Lane,44,6/25/2019,Maple,52,9/3/2021,192.236.84.89,85.20.1.19
4/13/2017,$800.73 ,"$6,555.50 ",4/18/2021,5.04837E+15,"$17,676.11 ",3280 Manley Street,Riverside,127,,40,,"$746,241.20 ",4/6/2019,58.219.129.2,Technology,"$32,650.41 ",7491 Kedzie Hill,51,1/30/2016,Cordelia,32,8/1/2021,1.120.200.234,59.93.222.136
4/12/2018,"$8,024.51 ","$8,369.59 ",11/27/2021,5.04838E+15,"$88,168.77 ",5084 Homewood Point,Bunker Hill,538,,5,,"$822,398.69 ",5/23/2018,239.20.203.97,Consumer Services,"$88,216.40 ",4753 Tomscot Park,27,11/7/2022,Kensington,29,8/24/2018,84.76.111.162,54.111.168.50
11/6/2022,"$1,374.11 ","$1,471.90 ",8/18/2019,5.10875E+15,"$4,769.36 ",2 Hallows Center,Troy,453,,54,,"$662,771.41 ",6/28/2019,123.124.31.185,n/a,"$71,321.63 ",324 Eliot Crossing,32,11/7/2019,Miller,45,1/16/2018,147.117.21.198,162.42.83.51
7/9/2021,"$1,067.31 ","$3,486.17 ",7/19/2021,5.10876E+15,"$16,406.67 ",27776 Park Meadow Street,Swallow,1256,,58,,"$286,179.58 ",3/16/2019,29.27.230.135,n/a,"$12,581.49 ",14544 Bluestem Circle,47,8/16/2018,Clemons,8,12/18/2019,135.136.57.138,49.163.168.106
1/18/2019,"$5,296.56 ","$1,265.35 ",8/8/2020,5.10875E+15,"$65,337.64 ",4282 Prairie Rose Street,Sullivan,1958,,9,,"$634,847.04 ",8/12/2022,8.197.243.159,Consumer Services,"$94,156.39 ",64551 Ridge Oak Alley,67,7/19/2017,Anhalt,22,3/7/2019,17.68.115.20,18.147.93.199
10/7/2019,"$1,859.27 ","$6,481.72 ",9/1/2020,5.10875E+15,"$72,637.85 ",8799 West Road,Northland,882,,70,,"$945,484.08 ",7/24/2020,61.118.161.7,Technology,"$34,384.58 ",16 Dottie Way,3,3/8/2022,Buena Vista,42,5/31/2020,152.49.166.200,242.7.201.242
9/19/2018,"$5,898.28 ","$1,128.76 ",4/24/2019,5.04837E+15,"$63,633.09 ",16228 Sullivan Terrace,Towne,375,,18,,"$649,733.82 ",7/15/2021,145.234.242.253,Consumer Services,"$42,524.50 ",601 Almo Point,61,6/4/2021,Holy Cross,87,1/2/2018,91.166.225.62,67.192.30.254
1/10/2021,"$6,540.82 ","$4,638.04 ",7/23/2021,5.04838E+15,"$76,942.51 ",37133 Maple Wood Hill,Starling,116,,49,,"$793,002.62 ",7/10/2021,134.254.47.244,Health Care,"$61,618.29 ",21953 Blaine Parkway,90,12/10/2019,Hoard,65,8/8/2021,136.236.196.43,108.102.208.113
4/23/2020,"$2,040.52 ","$4,991.84 ",2/12/2021,5.04837E+15,"$18,257.92 ",468 Schurz Avenue,Oneill,486,,32,,"$109,839.09 ",7/22/2019,222.207.94.168,Consumer Services,"$64,117.86 ",5908 Glacier Hill Crossing,50,8/14/2021,Glacier Hill,98,10/17/2018,212.48.160.200,149.171.182.171
5/2/2020,$480.65 ,"$5,785.10 ",10/25/2018,5.10875E+15,"$89,152.42 ",55 Karstens Crossing,Dixon,1112,,95,,"$733,377.39 ",7/14/2021,148.65.213.97,Consumer Services,"$31,398.83 ",934 Shoshone Drive,18,10/23/2022,Cottonwood,88,6/1/2018,166.226.209.18,5.221.132.10
11/1/2022,"$4,065.29 ","$6,682.81 ",6/13/2022,5.10875E+15,"$49,411.09 ",2 Miller Lane,Banding,852,,94,,"$528,684.59 ",2/26/2021,212.210.184.90,Technology,"$99,559.52 ",8374 Di Loreto Road,57,2/21/2019,Lindbergh,6,10/19/2022,115.151.139.87,147.165.253.72
12/8/2022,"$7,505.68 ",$923.25 ,10/5/2018,5.10875E+15,"$69,519.80 ",7327 Havey Court,Jana,59,,34,,"$790,529.46 ",2/28/2019,121.42.61.167,n/a,$594.25 ,3 Center Parkway,80,9/5/2018,Doe Crossing,91,5/19/2022,16.5.204.233,227.192.153.249
8/14/2022,"$9,408.38 ","$1,167.15 ",12/15/2019,5.04837E+15,"$82,583.67 ",5 Buena Vista Point,Gale,636,,25,,"$899,561.45 ",2/3/2019,170.229.24.14,Technology,"$92,980.77 ",51461 Ohio Point,70,12/15/2019,Calypso,15,11/4/2021,37.232.174.179,159.167.161.213
6/13/2021,"$9,137.13 ","$5,819.47 ",8/25/2022,5.10876E+15,"$69,378.88 ",68 Stuart Drive,Muir,1929,,57,,"$993,452.30 ",8/17/2021,98.238.173.213,Finance,"$32,210.07 ",6890 Forster Lane,27,7/25/2016,Mariners Cove,96,12/10/2020,97.66.75.1,110.54.155.143
4/12/2022,"$4,119.34 ","$3,387.63 ",11/28/2018,5.10876E+15,"$9,611.24 ",0971 Oak Parkway,Packers,392,,85,,"$807,193.46 ",9/6/2021,20.55.74.245,Finance,"$94,258.64 ",83 Darwin Park,97,12/4/2022,Little Fleur,14,9/14/2020,233.107.160.175,13.92.53.36
2/8/2019,"$6,768.46 ","$2,044.69 ",11/22/2019,5.10875E+15,"$31,128.91 ",199 Sherman Pass,Waxwing,440,,14,,"$198,791.07 ",6/19/2021,219.168.151.182,Consumer Non-Durables,"$54,179.66 ",3803 Little Fleur Point,82,10/2/2022,Kensington,52,1/7/2018,102.183.10.109,206.30.206.175
3/19/2019,"$9,245.42 ","$5,567.82 ",8/16/2020,5.10876E+15,"$64,731.02 ",7053 Comanche Court,John Wall,631,,82,,"$383,679.08 ",7/5/2020,61.195.70.218,n/a,"$22,995.38 ",21 Ohio Trail,55,5/8/2020,Comanche,9,6/7/2018,229.33.13.217,0.82.139.167
11/18/2018,"$9,255.37 ","$9,071.74 ",5/25/2021,5.04838E+15,"$47,016.27 ",07734 Larry Street,Gina,957,,34,,"$633,830.94 ",3/6/2021,111.184.13.31,Capital Goods,"$65,746.47 ",682 Grover Lane,93,7/3/2016,Esch,44,1/29/2021,167.202.241.42,33.15.182.173
5/11/2018,"$9,329.86 ","$4,828.14 ",12/12/2020,5.04838E+15,"$68,090.21 ",68 Darwin Lane,Fallview,1328,,82,,"$306,416.02 ",9/4/2018,58.65.113.91,Technology,"$98,526.54 ",744 Thackeray Lane,18,6/8/2016,High Crossing,72,9/28/2021,232.204.140.165,184.75.174.200
4/14/2021,"$6,504.38 ","$9,713.01 ",3/13/2022,5.10875E+15,"$90,419.44 ",8 Atwood Center,Larry,921,,54,,"$439,061.80 ",11/11/2018,243.158.187.126,n/a,"$41,218.84 ",346 Little Fleur Center,83,9/25/2020,Barnett,60,10/18/2020,171.240.252.79,2.177.196.48
2/6/2021,"$9,628.14 ","$5,587.00 ",4/24/2021,5.04837E+15,"$34,347.62 ",924 Melody Hill,Nelson,1691,,75,,"$583,202.10 ",7/6/2021,38.29.55.97,Public Utilities,"$46,183.46 ",2 Lindbergh Avenue,8,9/22/2017,Lyons,18,2/15/2022,125.22.239.186,134.81.52.237
7/2/2018,"$1,939.60 ","$3,789.29 ",1/6/2020,5.10875E+15,"$77,187.82 ",429 Melrose Crossing,Longview,1893,,71,,"$733,244.11 ",1/21/2020,158.205.129.90,Energy,"$77,596.06 ",9 Claremont Junction,70,7/19/2016,Farwell,40,8/7/2018,129.80.203.182,235.28.231.28
10/15/2018,"$5,104.24 ","$8,771.48 ",5/31/2020,5.04837E+15,"$32,068.28 ",623 Gina Alley,Jenna,1661,,35,,"$734,689.29 ",11/10/2020,18.192.51.111,n/a,"$81,643.22 ",1289 Del Mar Circle,46,9/6/2019,Welch,6,3/24/2022,43.167.174.230,155.157.182.253
10/7/2019,$646.15 ,"$3,450.39 ",10/17/2022,5.04838E+15,"$12,866.21 ",83137 Oneill Pass,Jenifer,394,,80,,"$767,543.95 ",1/11/2021,86.114.24.38,Health Care,"$69,940.09 ",670 Weeping Birch Junction,59,5/11/2021,Cody,73,1/24/2021,51.93.26.243,254.132.24.21
6/5/2022,"$2,716.94 ","$8,265.67 ",5/5/2022,5.10876E+15,"$49,037.14 ",8372 Spohn Way,Prentice,346,,54,,"$866,615.29 ",3/12/2021,24.200.113.14,Energy,"$65,532.95 ",80938 Main Junction,75,12/4/2018,Stoughton,49,8/15/2019,7.152.63.244,176.237.186.57
1/31/2017,"$2,057.72 ","$3,027.26 ",6/22/2020,5.10876E+15,"$30,337.99 ",8 Kings Court,Paget,1097,,16,,"$950,377.07 ",5/20/2022,81.175.98.201,Consumer Services,"$10,622.81 ",7417 Rutledge Street,58,2/9/2017,Harbort,96,9/26/2020,105.63.225.20,33.140.13.218
10/15/2020,"$5,802.11 ","$9,143.24 ",6/14/2018,5.04837E+15,"$82,748.81 ",5067 Mitchell Plaza,Golf,1849,,4,,"$296,716.66 ",6/12/2020,224.234.22.101,Consumer Durables,"$78,840.34 ",748 Farmco Trail,5,1/24/2020,Lerdahl,65,4/29/2019,41.143.230.223,226.67.0.176
2/5/2018,"$3,918.48 ","$4,808.27 ",2/6/2021,5.04837E+15,"$15,396.69 ",5508 Clarendon Avenue,North,1689,,54,,"$270,108.48 ",8/18/2019,95.140.240.98,Health Care,"$2,295.91 ",5 Acker Court,92,9/19/2022,Cody,51,12/30/2018,169.216.116.165,104.8.21.185
8/22/2018,"$2,887.63 ",$316.64 ,1/27/2020,5.04837E+15,"$95,860.01 ",30 Basil Pass,Ilene,283,,56,,"$642,116.97 ",5/7/2018,73.197.85.51,n/a,"$76,017.94 ",2 Almo Street,97,5/21/2017,Scoville,8,12/19/2020,26.49.74.85,66.213.100.121
11/24/2020,"$2,989.82 ","$7,726.24 ",1/16/2022,5.10875E+15,"$19,193.50 ",05748 Springview Parkway,Del Mar,1974,,54,,"$843,795.03 ",8/4/2019,52.108.236.8,Capital Goods,"$40,572.06 ",3 Portage Center,69,10/12/2019,Springview,28,1/2/2021,253.158.175.22,119.241.219.200
5/3/2021,"$1,869.47 ","$3,107.11 ",1/26/2019,5.04838E+15,"$46,856.53 ",1 Buhler Circle,Amoth,892,,89,,"$490,785.36 ",3/10/2018,246.11.203.15,Consumer Services,"$3,950.18 ",78276 Monterey Parkway,9,8/23/2021,Buhler,50,3/28/2021,123.13.222.25,21.235.10.167
5/30/2018,"$9,175.80 ","$4,622.81 ",8/5/2019,5.10875E+15,"$58,993.35 ",46 Toban Plaza,Truax,1440,,42,,"$237,758.25 ",10/21/2022,157.81.187.73,n/a,"$13,189.59 ",41188 Golf Course Parkway,35,5/18/2018,Tennyson,53,6/1/2020,110.20.189.159,96.112.162.63
9/13/2018,"$9,538.32 ","$5,663.74 ",10/9/2022,5.04837E+15,"$1,823.38 ",85452 Kropf Pass,International,1321,,47,,"$255,651.19 ",3/28/2022,148.199.211.95,Capital Goods,"$89,847.87 ",3 Hanover Way,63,3/20/2018,Parkside,14,4/14/2018,167.124.29.14,189.6.123.149
11/18/2018,"$5,688.20 ","$9,521.90 ",11/11/2019,5.10875E+15,"$64,257.39 ",7 Stuart Junction,Autumn Leaf,1192,,87,,"$759,013.56 ",3/19/2018,74.210.228.94,Consumer Non-Durables,"$64,675.39 ",6946 Blackbird Road,4,2/26/2019,Pierstorff,37,12/24/2018,173.24.67.226,42.248.81.240
11/23/2018,"$1,145.59 ","$2,674.36 ",5/10/2020,5.04838E+15,"$45,059.11 ",2 Pine View Avenue,Elgar,499,,76,,"$166,882.69 ",4/27/2021,65.124.14.173,n/a,"$82,211.05 ",3 Weeping Birch Crossing,89,8/10/2020,Valley Edge,81,11/28/2021,136.50.246.161,43.246.208.100
9/7/2022,"$1,549.87 ","$8,753.15 ",6/26/2018,5.04838E+15,"$90,986.88 ",5572 Stuart Junction,Coolidge,642,,48,,"$622,072.90 ",12/17/2018,202.72.22.214,Technology,"$95,149.89 ",8 Florence Point,50,1/16/2019,Northwestern,62,11/19/2019,22.226.102.33,31.96.53.76
4/12/2017,"$6,852.61 ","$5,964.65 ",7/3/2018,5.10876E+15,"$96,885.89 ",491 Swallow Parkway,Esch,866,,12,,"$747,714.59 ",11/2/2022,127.162.26.109,Health Care,"$69,666.64 ",14050 Farragut Trail,83,12/12/2018,Victoria,61,12/29/2022,41.107.23.205,129.208.188.190
5/24/2022,$161.57 ,"$8,890.86 ",3/2/2019,5.10875E+15,"$97,660.86 ",5 Schmedeman Park,Kensington,724,,29,,"$361,217.79 ",9/23/2018,50.141.178.107,Capital Goods,"$85,897.00 ",0235 Badeau Road,70,6/4/2017,Truax,25,2/13/2022,124.54.187.237,14.125.9.113
10/10/2022,"$3,405.60 ","$4,786.68 ",2/24/2019,5.04837E+15,"$91,480.55 ",45 Old Shore Plaza,Troy,711,,4,,"$141,741.31 ",5/7/2021,166.57.172.3,Capital Goods,"$38,499.13 ",7 Texas Crossing,55,6/24/2022,Debs,41,9/21/2018,136.83.167.244,186.105.65.243
9/15/2018,"$9,962.35 ","$7,849.09 ",4/23/2022,5.04837E+15,"$56,359.30 ",216 Stuart Point,Esker,92,,83,,"$313,942.25 ",10/27/2021,196.143.141.255,Health Care,"$15,722.52 ",6173 Memorial Circle,67,3/3/2017,Hoard,37,5/29/2019,109.175.152.40,170.254.161.14
1/12/2017,"$1,062.08 ","$3,502.02 ",5/29/2020,5.04838E+15,"$60,310.59 ",309 Aberg Drive,Annamark,747,,52,,"$608,792.09 ",9/11/2021,235.77.89.211,Health Care,"$75,949.26 ",84 Carberry Avenue,54,2/27/2020,Cambridge,35,10/26/2018,83.180.175.16,244.100.202.199
4/27/2021,"$2,588.77 ","$6,983.97 ",10/18/2020,5.04838E+15,"$75,318.03 ",3411 Waywood Hill,Hoffman,1916,,5,,"$322,027.85 ",10/26/2020,128.28.42.181,n/a,"$84,071.59 ",462 Bluejay Trail,53,11/12/2019,Bay,46,3/17/2018,254.17.44.98,89.16.29.246
10/1/2019,"$8,456.86 ","$5,671.70 ",5/6/2019,5.10875E+15,"$9,602.65 ",12103 Acker Park,David,1453,,50,,"$355,754.32 ",3/4/2020,87.156.27.18,Finance,"$91,857.68 ",4 Leroy Circle,65,1/18/2019,Milwaukee,91,5/16/2022,62.42.65.42,49.142.137.94
1/16/2018,"$4,008.13 ","$8,871.39 ",6/5/2020,5.04838E+15,"$80,621.94 ",81936 Morning Plaza,Daystar,866,,27,,"$777,753.36 ",4/2/2022,50.107.83.194,Health Care,"$34,445.40 ",99639 Monterey Drive,12,8/24/2019,Fisk,58,3/27/2019,92.114.252.71,154.94.189.235
11/1/2018,$628.83 ,$349.11 ,3/2/2022,5.10875E+15,"$55,333.34 ",309 Hauk Avenue,Menomonie,1490,,47,,"$248,740.52 ",5/6/2019,121.103.128.67,n/a,"$68,271.12 ",28 Fisk Avenue,4,10/16/2020,Sutherland,77,1/10/2019,94.114.149.255,192.183.74.68
10/24/2019,"$2,761.32 ","$5,440.50 ",11/5/2022,5.04837E+15,"$96,215.74 ",946 Moland Place,Cardinal,459,,87,,"$545,632.12 ",12/26/2021,179.4.128.141,Technology,"$26,195.52 ",45032 Hovde Parkway,76,8/30/2020,Kim,29,10/27/2020,80.56.25.219,243.164.102.202
6/9/2017,"$7,372.20 ","$8,264.65 ",11/13/2019,5.10875E+15,"$94,246.53 ",2073 John Wall Avenue,Dapin,1746,,4,,"$312,918.92 ",7/26/2021,12.90.173.210,Consumer Non-Durables,"$12,832.43 ",148 Waubesa Junction,9,10/14/2016,Susan,22,11/12/2018,211.51.91.49,229.24.49.24
2/1/2019,"$5,779.13 ","$7,311.97 ",6/25/2018,5.10876E+15,"$17,821.64 ",7 Clyde Gallagher Trail,Meadow Vale,279,,18,,"$291,038.58 ",1/5/2018,131.136.54.43,Technology,$813.21 ,093 Main Plaza,21,12/11/2020,Blue Bill Park,72,6/2/2019,246.175.46.242,204.183.230.221
7/31/2021,"$4,789.37 ","$8,586.19 ",7/11/2021,5.04837E+15,"$88,331.47 ",1 Eliot Park,Pennsylvania,1256,,78,,"$997,410.34 ",7/21/2022,4.76.15.12,Transportation,"$77,783.49 ",51599 Esch Plaza,14,3/24/2021,Surrey,66,10/4/2019,151.154.208.136,164.4.157.140
10/6/2020,"$9,922.16 ","$7,585.39 ",11/29/2019,5.04837E+15,"$48,542.73 ",6 Kingsford Road,Redwing,1978,,62,,"$239,010.76 ",9/16/2019,152.34.24.173,Consumer Services,"$89,662.09 ",67069 Ridgeway Park,48,2/17/2020,Weeping Birch,57,7/8/2021,206.215.163.212,118.132.22.100
9/9/2020,"$6,261.37 ","$3,966.02 ",1/22/2019,5.04837E+15,"$69,689.94 ",69 Laurel Center,Kennedy,1646,,38,,"$233,116.17 ",11/26/2022,101.24.31.171,Public Utilities,"$33,871.34 ",75 Old Shore Lane,8,2/5/2018,5th,33,8/28/2018,187.151.169.161,253.35.127.161
11/12/2018,"$9,227.31 ","$4,658.45 ",11/11/2021,5.10876E+15,"$73,211.42 ",11 Oakridge Street,Saint Paul,1995,,3,,"$718,199.50 ",5/30/2020,172.35.162.188,Consumer Non-Durables,"$49,184.06 ",981 Pawling Plaza,5,6/29/2018,Waywood,34,3/15/2019,24.192.111.19,152.68.200.26
1/5/2020,$427.02 ,"$1,603.98 ",7/14/2022,5.10875E+15,"$85,482.01 ",7131 Ronald Regan Place,Sutteridge,1910,,65,,"$365,748.96 ",11/22/2020,246.39.62.162,n/a,"$41,960.75 ",96869 Heath Road,15,9/13/2016,Eastwood,39,6/5/2021,173.230.241.202,80.105.157.38
6/1/2017,"$2,259.47 ","$3,601.70 ",6/10/2022,5.04837E+15,"$39,745.04 ",5809 New Castle Avenue,Hagan,922,,13,,"$562,477.94 ",3/3/2020,46.239.177.83,Capital Goods,"$7,116.00 ",7 Scofield Court,20,4/18/2019,Mayfield,98,8/19/2018,15.37.133.168,111.129.174.97
2/19/2022,"$9,951.82 ","$6,727.01 ",3/2/2018,5.10876E+15,"$6,451.51 ",79584 Manitowish Alley,Kenwood,1143,,28,,"$521,093.95 ",6/20/2021,84.229.57.159,Miscellaneous,"$49,433.34 ",2466 Valley Edge Point,86,1/14/2016,Cardinal,94,5/10/2021,139.109.86.19,25.57.61.108
5/9/2019,"$5,289.12 ","$1,601.82 ",3/1/2021,5.04837E+15,"$1,613.45 ",6 Fordem Trail,Loomis,686,,36,,"$257,769.36 ",3/25/2021,11.212.141.172,Finance,"$39,620.03 ",2179 Fisk Avenue,70,2/27/2018,Susan,96,6/8/2020,223.157.232.225,193.25.8.107
